,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2000,POMRB,6.33,5.121041666666667,4.890833333333333,5.152655070372234,5.388195414517415,5.754834643854841,6.051668552636987
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2000,PREMON,9.62,5.521875,4.959583333333333,6.077593042223341,6.133772135775358,7.424488625644868,7.445227153119522
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2000,MONSOON,2.08,5.87453125,5.2825,5.258555825334003,5.646601019726259,3.140639862887629,2.1965800225421432
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2000,POMKH,6.385,6.2671875,5.76125,5.265133495200402,5.584427249719258,4.744034602549581,5.366435550362199
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2001,POMRB,6.33,6.3303125,5.9878125,6.0315800971202425,6.153484112317075,6.35888052389254,7.0068672592986445
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2001,PREMON,9.62,5.8796875,6.546562500000001,7.498948058272145,7.539742339484563,8.12068238293667,7.861635416162602
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2001,MONSOON,2.08,5.53515625,6.114062500000001,5.419368834963287,6.273552336175983,4.306045386113718,3.81196646276646
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2001,POMKH,6.385,5.35625,5.645312500000001,4.611621300977973,5.438657780596472,5.026575018468961,4.494081230922656
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2002,POMRB,6.33,5.424375,5.425000000000002,5.286972780586783,5.632280147408552,5.983545165419746,6.141490062657598
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2002,PREMON,9.62,5.834999999999999,5.2875000000000005,6.8321836683520685,6.786691043739086,7.591083871814842,7.936902317072041
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2002,MONSOON,2.08,6.2318750000000005,5.56125,5.457310201011242,5.91445184653477,3.770226066601561,3.126802812355772
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2002,POMKH,6.385,6.4049999999999985,6.1087500000000015,5.5103861206067455,5.8178832389015085,4.988024030451117,4.692556828440388
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2003,POMRB,6.33,6.541250000000002,6.355,6.220231672364048,6.2917715066998605,6.624522447806108,7.208169680944778
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2003,PREMON,9.62,6.491250000000001,6.455,7.552139003418429,7.498945436087812,8.336960330212147,8.717920337577054
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2003,MONSOON,2.08,6.25625,6.6275,6.165283402051058,6.731127032557089,4.410638107573021,3.3981628855786097
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2003,POMKH,6.385,6.15125,6.355,5.4991700412306335,6.122182343214858,5.643556398609992,5.2539842151455725
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2004,POMRB,6.33,6.596875000000002,6.1575000000000015,5.8975020247383805,6.215389581887011,6.747808258743009,6.684848442910413
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2004,PREMON,9.62,7.49875,6.1450000000000005,7.338501214843029,7.317482360736736,8.181767645149112,8.540322763075718
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2004,MONSOON,2.08,8.330625,7.04875,7.483100728905817,7.704393533685423,4.2875207053362185,3.5675334496819007
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2004,POMKH,6.385,8.8875,7.94875,7.729860437343492,8.13798206953077,6.660263243743152,6.761481638335298
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2005,POMRB,6.33,8.829374999999997,8.7125,8.457916262406094,8.969358900869345,8.552211117484514,8.33139377675808
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2005,PREMON,9.62,8.611875,9.0625,9.434749757443656,10.133634174881823,10.367501744222329,10.234514071887562
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2005,MONSOON,2.08,8.438125,8.59625,7.994849854466194,9.369953081856561,6.233669290759683,5.36147305624888
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2005,POMKH,6.385,8.209999999999999,8.6275,8.086909912679715,9.350525453930363,7.4443189623925266,6.215347029749053
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2006,POMRB,6.33,8.10375,8.248750000000001,8.06614594760783,9.196501729841687,9.135308009078534,8.697254410249903
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2006,PREMON,9.62,7.79125,8.171250000000002,9.075687568564694,9.85821677939993,10.310848340910981,9.660538583966453
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2006,MONSOON,2.08,7.529375,8.036250000000003,7.563412541138817,8.663660894984222,6.099765613331768,5.3402004544442665
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2006,POMKH,6.385,7.4537499999999985,7.546250000000002,7.0440475246832905,7.882141113502567,7.186588667095751,6.482161006951675
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2007,POMRB,6.33,7.393749999999999,7.512500000000002,7.386428514809975,7.733080329625933,8.358522778784156,7.556696550689563
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2007,PREMON,9.62,7.343124999999999,7.395000000000002,8.479857108885984,8.36173349453184,9.729755831990888,9.81702006294749
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2007,MONSOON,2.08,7.324374999999997,7.392500000000003,7.20191426533159,7.380889338614695,5.55254735757884,5.101715522101575
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2007,POMKH,6.385,6.724999999999999,7.293750000000001,6.669148559198954,6.726498222272023,6.8031786410336945,6.3988424088932465
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2008,POMRB,6.33,5.815624999999999,7.355000000000002,7.259489135519372,6.927049025271553,7.971578745667537,7.437096647429165
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2008,PREMON,9.62,5.6237499999999985,6.095000000000002,6.387693481311621,6.180537893493781,9.535503748999863,9.9853003320184
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2008,MONSOON,2.08,5.6468750000000005,5.536250000000003,5.052616088786974,4.968812050251353,3.880733074606377,2.7379378522195066
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2008,POMKH,6.385,6.1275,5.711250000000002,5.659569653272184,5.094506699877583,4.9596381474978815,5.167331391315525
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2009,POMRB,6.33,6.96625,5.582500000000002,6.4477417919633115,5.626327075730481,6.903612910955228,7.939181486106132
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2009,PREMON,9.62,7.3824999999999985,6.672500000000002,7.644645075177986,6.767814409135483,8.636147885044556,8.387856737778865
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2009,MONSOON,2.08,7.613750000000001,7.260000000000002,6.746787045106792,6.467939044507833,4.585056468081764,4.906779894634938
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2009,POMKH,6.385,7.902500000000002,7.505000000000003,7.068072227064077,6.884913661175372,6.1657601465043195,6.65062893019461
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2010,POMRB,6.33,8.353125,7.722500000000003,7.640843336238445,7.569786413406731,8.040785941884975,8.300665710200986
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2010,PREMON,9.62,8.69875,8.082500000000003,8.93650600174307,8.994418761987724,9.691854694845793,9.063315832560374
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2010,MONSOON,2.08,8.83125,8.623750000000003,8.38790360104584,9.100855184257751,5.757941699308734,5.7266043508798745
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2010,POMKH,6.385,8.925625,8.773750000000001,8.292742160627505,9.278520910285339,7.641160346638103,7.908062114851125
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2011,POMRB,6.33,8.866875,8.888750000000002,8.559645296376504,9.614639850864961,9.249259700973726,8.61768447091123
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2011,PREMON,9.62,8.379375000000001,8.9625,9.605787177825905,10.591736009674221,10.672104338084962,9.746911993574507
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2011,MONSOON,2.08,7.771875000000001,8.771250000000002,8.483472306695543,9.908031963976708,6.529245481632258,6.359722901310892
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2011,POMKH,6.385,7.355625000000002,7.987500000000002,7.096083384017326,8.610167548013266,7.944015411553738,7.585374422258068
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2012,POMRB,6.33,7.105625000000002,7.556250000000002,7.151650030410394,8.13922173141297,8.503846308681497,7.185709906574181
1,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2012,PREMON,9.62,7.095625,7.155000000000002,8.118990018246237,8.493972051023173,9.627996055382743,9.277994377373807
2,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2012,MONSOON,2.08,7.01375,7.05625,7.433394010947742,7.802864403295335,5.314110473236137,5.704995409524437
3,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2012,POMKH,6.385,6.8587500000000015,7.135,6.5920364065686465,6.876153812593804,6.978955418938535,6.682985002323749
0,UP,Sonbhadra,Chopan,24.49291667,83.05208333499999,2013,POMRB,6.33,6.840625000000001,6.8925,6.461221843941188,6.412256759331572,7.929101349246081,7.325499727247112
